episode_id,category,person,role,credited
S20-E11,Writing Credits,Michael Price,writer,true
S20-E18,Writing Credits,Rob LaZebnik,writer,true
S20-E8,Writing Credits,Stephanie Gillis,writer,true
S20-E6,Writing Credits,Tim Long,writer,true
S20-E20,Writing Credits,Valentina Garza,writer,true
S20-E11,Music Department,Spice Girls,writer-performer,true
S20-E18,Cast,Pamela Hayden,1st Girl in Cafeteria,true
S20-E18,Cast,Tress MacNeille,2nd Girl in Cafeteria,true
S20-E8,Cast,Dan Castellaneta,Abraham Simpson,true
S20-E4,Cast,Hank Azaria,Ad Man 1,true
S20-E4,Cast,Dan Castellaneta,Ad Man 2,true
S20-E7,Cast,Dan Castellaneta,Additional Voices,true
S20-E7,Cast,Hank Azaria,Additional Voices,true
S20-E7,Cast,Harry Shearer,Additional Voices,true
S20-E12,Cast,Maurice LaMarche,Additional Voices,true
S20-E12,Cast,Russi Taylor,Additional Voices,true
S20-E12,Cast,Karl Wiedergott,Additional Voices,true
S20-E14,Cast,Pamela Hayden,Additional Voices,true
S20-E14,Cast,Karl Wiedergott,Additional Voices,true
S20-E15,Cast,Karl Wiedergott,Additional Voices,true
S20-E16,Cast,Karl Wiedergott,Additional Voices,true
S20-E17,Cast,Karl Wiedergott,Additional Voices,true
S20-E18,Cast,Karl Wiedergott,Additional Voices,true
S20-E19,Cast,Karl Wiedergott,Additional Voices,true
S20-E5,Cast,Maurice LaMarche,Admiral Crunchy,true
S20-E1,Cast,Tress MacNeille,Agnes Skinner,true
S20-E2,Cast,Tress MacNeille,Agnes Skinner,true
S20-E11,Cast,Tress MacNeille,Agnes Skinner,true
S20-E20,Cast,Tress MacNeille,Agnes Skinner,true
S20-E10,Cast,Harry Shearer,Al Gore,true
S20-E19,Cast,Ellen Page,Alaska Nebraska,true
S20-E5,Cast,Hank Azaria,Alberto,true
S20-E18,Cast,Pamela Hayden,Anne of Cleves,true
S20-E4,Cast,Hank Azaria,Announcer,true
S20-E3,Cast,Hank Azaria,Apu Nahasapeemapetilon,true
S20-E4,Cast,Hank Azaria,Apu Nahasapeemapetilon,true
S20-E15,Cast,Hank Azaria,Apu Nahasapeemapetilon,true
S20-E17,Cast,Hank Azaria,Apu Nahasapeemapetilon,true
S20-E21,Cast,Hank Azaria,Apu Nahasapeemapetilon,true
S20-E9,Cast,Tress MacNeille,Art Teacher,true
S20-E12,Cast,Hank Azaria,Auctioneer,true
S20-E2,Cast,Karl Wiedergott,Australian Barfly,true
S20-E2,Cast,Hank Azaria,Australian Bartender,true
S20-E6,Cast,Tress MacNeille,Baby Ghost,true
S20-E21,Cast,Tress MacNeille,Barley Boy,true
S20-E2,Cast,Dan Castellaneta,Barney Gumble,true
S20-E3,Cast,Dan Castellaneta,Barney Gumble,true
S20-E11,Cast,Dan Castellaneta,Barney Gumble,true
S20-E12,Cast,Dan Castellaneta,Barney Gumble,true
S20-E15,Cast,Dan Castellaneta,Barney Gumble,true
S20-E16,Cast,Dan Castellaneta,Barney Gumble,true
S20-E17,Cast,Dan Castellaneta,Barney Gumble,true
S20-E18,Cast,Dan Castellaneta,Barney Gumble,true
S20-E1,Cast,Nancy Cartwright,Bart Simpson,true
S20-E2,Cast,Nancy Cartwright,Bart Simpson,true
S20-E3,Cast,Nancy Cartwright,Bart Simpson,true
S20-E4,Cast,Nancy Cartwright,Bart Simpson,true
S20-E5,Cast,Nancy Cartwright,Bart Simpson,true
S20-E6,Cast,Nancy Cartwright,Bart Simpson,true
S20-E7,Cast,Nancy Cartwright,Bart Simpson,true
S20-E8,Cast,Nancy Cartwright,Bart Simpson,true
S20-E9,Cast,Nancy Cartwright,Bart Simpson,true
S20-E10,Cast,Nancy Cartwright,Bart Simpson,true
S20-E11,Cast,Nancy Cartwright,Bart Simpson,true
S20-E12,Cast,Nancy Cartwright,Bart Simpson,true
S20-E13,Cast,Nancy Cartwright,Bart Simpson,true
S20-E14,Cast,Nancy Cartwright,Bart Simpson,true
S20-E15,Cast,Nancy Cartwright,Bart Simpson,true
S20-E16,Cast,Nancy Cartwright,Bart Simpson,true
S20-E17,Cast,Nancy Cartwright,Bart Simpson,true
S20-E18,Cast,Nancy Cartwright,Bart Simpson,true
S20-E19,Cast,Nancy Cartwright,Bart Simpson,true
S20-E21,Cast,Nancy Cartwright,Bart Simpson,true
S20-E7,Cast,Tress MacNeille,Bashir,true
S20-E7,Cast,Hank Azaria,Bashir's Father,true
S20-E18,Cast,Harry Shearer,Basketball Guy,true
S20-E5,Cast,Tress MacNeille,Beatrice,true
S20-E14,Cast,Tress MacNeille,Bernice Hibbert,true
S20-E4,Cast,Hank Azaria,Bestimus Muchos,true
S20-E5,Cast,Harry Shearer,Bill,true
S20-E14,Cast,Harry Shearer,Bill Jones,true
S20-E19,Cast,Pamela Hayden,Blonde Boy,true
S20-E4,Cast,Dan Castellaneta,Blue-Haired Lawyer,true
S20-E20,Cast,Dan Castellaneta,Blue-Haired Lawyer,true
S20-E4,Cast,Tress MacNeille,Boy,true
S20-E6,Cast,Tress MacNeille,Brandine Spuckler,true
S20-E18,Cast,Nancy Cartwright,Brittany,true
S20-E11,Cast,Dan Castellaneta,Bus Thief,true
S20-E3,Cast,Dan Castellaneta,Butler,true
S20-E19,Cast,Tress MacNeille,Caitlin,true
S20-E5,Cast,Karl Wiedergott,Cap'n Crunch,true
S20-E10,Cast,Hank Azaria,Carl Carlson,true
S20-E12,Cast,Hank Azaria,Carl Carlson,true
S20-E14,Cast,Hank Azaria,Carl Carlson,true
S20-E18,Cast,Hank Azaria,Carl Carlson,true
S20-E21,Cast,Hank Azaria,Carl Carlson,true
S20-E3,Cast,Hank Azaria,Carl Carlson Carl Carlsonson,true
S20-E7,Cast,Hank Azaria,Carl Carlson Carl Carlsonson,true
S20-E11,Cast,Hank Azaria,Carl Carlson Carl Carlsonson,true
S20-E16,Cast,Hank Azaria,Carl Carlson Carl Carlsonson,true
S20-E4,Cast,Harry Shearer,Carnage Destructicus,true
S20-E4,Cast,Hank Azaria,Charlton Heston,true
S20-E3,Cast,Hank Azaria,Chauffeur,true
S20-E1,Cast,Hank Azaria,Chief Wiggum,true
S20-E3,Cast,Hank Azaria,Chief Wiggum,true
S20-E4,Cast,Hank Azaria,Chief Wiggum,true
S20-E6,Cast,Hank Azaria,Chief Wiggum,true
S20-E9,Cast,Hank Azaria,Chief Wiggum,true
S20-E12,Cast,Hank Azaria,Chief Wiggum,true
S20-E14,Cast,Hank Azaria,Chief Wiggum,true
S20-E17,Cast,Hank Azaria,Chief Wiggum,true
S20-E19,Cast,Hank Azaria,Chief Wiggum,true
S20-E20,Cast,Hank Azaria,Chief Wiggum,true
S20-E21,Cast,Hank Azaria,Chief Wiggum,true
S20-E21,Cast,Hank Azaria,Chief Wiggum,true
S20-E19,Cast,Maurice LaMarche,City Inspector,true
S20-E13,Cast,Hank Azaria,Cletus,true
S20-E15,Cast,Hank Azaria,Cletus,true
S20-E21,Cast,Hank Azaria,Cletus,true
S20-E11,Cast,Hank Azaria,Coach Krupt,true
S20-E19,Cast,Hank Azaria,"College Bachelor #1",true
S20-E19,Cast,Harry Shearer,"College Bachelor #2",true
S20-E4,Cast,Hank Azaria,Comic Book Guy,true
S20-E7,Cast,Hank Azaria,Comic Book Guy,true
S20-E13,Cast,Hank Azaria,Comic Book Guy,true
S20-E15,Cast,Hank Azaria,Comic Book Guy,true
S20-E11,Cast,Tress MacNeille,Cookie Kwan,true
S20-E15,Cast,Tress MacNeille,Cookie Kwan,true
S20-E19,Cast,Tress MacNeille,Cookie Kwan,true
S20-E15,Cast,Dan Castellaneta,Coroner,true
S20-E20,Cast,Hank Azaria,Crabby,true
S20-E11,Cast,Karl Wiedergott,Crane Operator,true
S20-E12,Cast,Tress MacNeille,Crazy Cat Lady,true
S20-E16,Cast,Tress MacNeille,Crazy Cat Lady,true
S20-E10,Cast,Tress MacNeille,Debbie Pinson,true
S20-E7,Cast,Tress MacNeille,Delivery Woman,true
S20-E3,Cast,Tress MacNeille,Devon,true
S20-E11,Cast,Nancy Cartwright,Dil,true
S20-E11,Cast,Yeardley Smith,Dil,true
S20-E2,Cast,Harry Shearer,Director,true
S20-E3,Cast,Hank Azaria,Disco Stu,true
S20-E14,Cast,Hank Azaria,Disco Stu,true
S20-E2,Cast,Tress MacNeille,Dolph,true
S20-E4,Cast,Tress MacNeille,Dolph,true
S20-E5,Cast,Tress MacNeille,Dolph,true
S20-E7,Cast,Tress MacNeille,Dolph,true
S20-E8,Cast,Tress MacNeille,Dolph,true
S20-E9,Cast,Tress MacNeille,Dolph,true
S20-E11,Cast,Tress MacNeille,Dolph,true
S20-E17,Cast,Tress MacNeille,Dolph,true
S20-E19,Cast,Dan Castellaneta,Dr. Bettleheim,true
S20-E2,Cast,Harry Shearer,Dr. Hibbert,true
S20-E5,Cast,Harry Shearer,Dr. Hibbert,true
S20-E12,Cast,Harry Shearer,Dr. Hibbert,true
S20-E14,Cast,Harry Shearer,Dr. Hibbert,true
S20-E16,Cast,Harry Shearer,Dr. Hibbert,true
S20-E18,Cast,Harry Shearer,Dr. Hibbert,true
S20-E20,Cast,Harry Shearer,Dr. Hibbert,true
S20-E12,Cast,Tress MacNeille,Dr. Hibbert's Au Pair,true
S20-E16,Cast,Hank Azaria,Dr. Nick Riviera,true
S20-E20,Cast,Dan Castellaneta,Drunky,true
S20-E20,Cast,Hank Azaria,Duffman,true
S20-E5,Cast,Maggie Roswell,Maude Flanders,true
S20-E10,Cast,Maggie Roswell,Maude Flanders,false
S20-E16,Cast,Tress MacNeille,Maya,true
S20-E1,Cast,Dan Castellaneta,Mayor Quimby,true
S20-E3,Cast,Dan Castellaneta,Mayor Quimby,true
S20-E6,Cast,Hank Azaria,Mayor Quimby,true
S20-E8,Cast,Dan Castellaneta,Mayor Quimby,true
S20-E12,Cast,Dan Castellaneta,Mayor Quimby,true
S20-E21,Cast,Dan Castellaneta,Mayor Quimby,true
S20-E4,Cast,Harry Shearer,Melody,true
S20-E17,Cast,Tress MacNeille,Mental Doctor,true
S20-E2,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E3,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E4,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E6,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E8,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E9,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E10,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E11,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E13,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E17,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E19,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E21,Cast,Pamela Hayden,Milhouse Van Houten,true
S20-E7,Cast,Shohreh Aghdashloo,Mina,true
S20-E17,Cast,Maggie Roswell,Miss Hoover,true
S20-E19,Cast,Maggie Roswell,Miss Hoover,true
S20-E1,Cast,Hank Azaria,Moe Szyslak,true
S20-E2,Cast,Hank Azaria,Moe Szyslak,true
S20-E3,Cast,Hank Azaria,Moe Szyslak,true
S20-E4,Cast,Hank Azaria,Moe Szyslak,true
S20-E6,Cast,Hank Azaria,Moe Szyslak,true
S20-E7,Cast,Hank Azaria,Moe Szyslak,true
S20-E8,Cast,Hank Azaria,Moe Szyslak,true
S20-E10,Cast,Hank Azaria,Moe Szyslak,true
S20-E12,Cast,Hank Azaria,Moe Szyslak,true
S20-E14,Cast,Hank Azaria,Moe Szyslak,true
S20-E15,Cast,Hank Azaria,Moe Szyslak,true
S20-E16,Cast,Hank Azaria,Moe Szyslak,true
S20-E18,Cast,Hank Azaria,Moe Szyslak,true
S20-E20,Cast,Hank Azaria,Moe Szyslak,true
S20-E21,Cast,Hank Azaria,Moe Szyslak,true
S20-E13,Cast,Tress MacNeille,Mother Superior,true
S20-E11,Cast,Hank Azaria,Motorist,true
S20-E11,Cast,Hank Azaria,Mr. Becker,true
S20-E1,Cast,Harry Shearer,Mr. Burns,true
S20-E3,Cast,Harry Shearer,Mr. Burns,true
S20-E6,Cast,Harry Shearer,Mr. Burns,true
S20-E8,Cast,Harry Shearer,Mr. Burns,true
S20-E10,Cast,Harry Shearer,Mr. Burns,true
S20-E11,Cast,Harry Shearer,Mr. Burns,true
S20-E12,Cast,Harry Shearer,Mr. Burns,true
S20-E13,Cast,Harry Shearer,Mr. Burns,true
S20-E20,Cast,Harry Shearer,Mr. Burns,true
S20-E21,Cast,Harry Shearer,Mr. Burns,true
S20-E21,Cast,Harry Shearer,Mr. Burns,true
S20-E16,Cast,Harry Shearer,Mr. Largo,true
S20-E14,Cast,Harry Shearer,Mr. Potato Head,true
S20-E7,Cast,Dan Castellaneta,Mr. Teeny,true
S20-E15,Cast,Dan Castellaneta,Mr. Teeny,true
S20-E3,Cast,Hank Azaria,Mr. Woosterfield,true
S20-E12,Cast,Tress MacNeille,Mrs. Muntz,true
S20-E9,Cast,Tress MacNeille,Mrs.Hobbes,true
S20-E12,Cast,Pamela Hayden,Nancy,true
S20-E3,Cast,Harry Shearer,Narrator,true
S20-E1,Cast,Harry Shearer,Ned Flanders,true
S20-E5,Cast,Harry Shearer,Ned Flanders,true
S20-E6,Cast,Harry Shearer,Ned Flanders,true
S20-E12,Cast,Harry Shearer,Ned Flanders,true
S20-E14,Cast,Harry Shearer,Ned Flanders,true
S20-E15,Cast,Harry Shearer,Ned Flanders,true
S20-E17,Cast,Harry Shearer,Ned Flanders,true
S20-E21,Cast,Harry Shearer,Ned Flanders,true
S20-E12,Cast,Hank Azaria,Neighbor,true
S20-E2,Cast,Nancy Cartwright,Nelson Muntz,true
S20-E3,Cast,Nancy Cartwright,Nelson Muntz,true
S20-E4,Cast,Nancy Cartwright,Nelson Muntz,true
S20-E11,Cast,Nancy Cartwright,Nelson Muntz,true
S20-E17,Cast,Nancy Cartwright,Nelson Muntz,true
S20-E15,Cast,Pamela Hayden,Newly-Married Woman,true
S20-E18,Cast,Tress MacNeille,Noah,true
S20-E18,Cast,Tress MacNeille,Noah's Mother,true
S20-E13,Cast,Pamela Hayden,Nursery Nun,true
S20-E4,Cast,Hank Azaria,Old Jewish Man,true
S20-E12,Cast,Hank Azaria,Old Jewish Man,true
S20-E13,Cast,Tress MacNeille,Old Nun,true
S20-E17,Cast,Tress MacNeille,Old Woman At Retirement Home,true
S20-E16,Cast,Dan Castellaneta,Oompa-Loompa,true
S20-E16,Cast,Tress MacNeille,Oompa-Loompa,true
S20-E11,Cast,Tress MacNeille,Orphan,true
S20-E11,Cast,Russi Taylor,Orphan,true
S20-E11,Cast,Harry Shearer,Otto,true
S20-E12,Cast,Harry Shearer,Otto,true
S20-E18,Cast,Harry Shearer,Otto,true
S20-E1,Cast,Julie Kavner,Patty Bouvier,true
S20-E5,Cast,Julie Kavner,Patty Bouvier,true
S20-E6,Cast,Julie Kavner,Patty Bouvier,true
S20-E10,Cast,Julie Kavner,Patty Bouvier,true
S20-E15,Cast,Julie Kavner,Patty Bouvier,true
S20-E19,Cast,Julie Kavner,Patty Bouvier,true
S20-E20,Cast,Julie Kavner,Patty Bouvier,true
S20-E2,Cast,Harry Shearer,Peruvian Sky God,true
S20-E19,Cast,Dan Castellaneta,"Phone Company Worker #1",true
S20-E14,Cast,Hank Azaria,Pilot,true
S20-E4,Cast,Hank Azaria,Prince,true
S20-E20,Cast,Nancy Cartwright,Prince Ralph of Austria,true
S20-E10,Cast,Harry Shearer,Principal Dondelinger,true
S20-E8,Cast,Hank Azaria,Professor Fink,true
S20-E13,Cast,Hank Azaria,Professor Frink,true
S20-E20,Cast,Julie Kavner,Queen Elizabeth I,true
S20-E3,Cast,Tress MacNeille,Quenley,true
S20-E2,Cast,Harry Shearer,Rainier Wolfcastle,true
S20-E5,Cast,Harry Shearer,Rainier Wolfcastle,true
S20-E4,Cast,Nancy Cartwright,Ralph Wiggum,true
S20-E11,Cast,Nancy Cartwright,Ralph Wiggum,true
S20-E12,Cast,Nancy Cartwright,Ralph Wiggum,true
S20-E17,Cast,Nancy Cartwright,Ralph Wiggum,true
S20-E18,Cast,Nancy Cartwright,Ralph Wiggum,true
S20-E19,Cast,Nancy Cartwright,Ralph Wiggum,true
S20-E20,Cast,Nancy Cartwright,Ralph Wiggum,true
S20-E5,Cast,Hank Azaria,Ranger,true
S20-E14,Cast,Hank Azaria,Referee,true
S20-E15,Cast,Harry Shearer,Reverend Lovejoy,true
S20-E17,Cast,Harry Shearer,Reverend Lovejoy,true
S20-E2,Cast,Dan Castellaneta,Rich Texan,true
S20-E21,Cast,Hank Azaria,Ron Rabinowitz,true
S20-E5,Cast,Pamela Hayden,Ruthie,true
S20-E19,Cast,Dan Castellaneta,Sailor,true
S20-E3,Cast,Dan Castellaneta,Santa's Little Helper,true
S20-E13,Cast,Dan Castellaneta,Santa's Little Helper,true
S20-E16,Cast,Dan Castellaneta,Santa's Little Helper,true
S20-E17,Cast,Dan Castellaneta,Santa's Little Helper,true
S20-E19,Cast,Dan Castellaneta,Santa's Little Helper,true
S20-E11,Cast,Nancy Cartwright,Scared Girl,true
S20-E7,Cast,Harry Shearer,Scratchy,true
S20-E15,Cast,Hank Azaria,Sea Captain,true
S20-E14,Cast,Dan Castellaneta,Seamus Fitzpatrick,true
S20-E4,Cast,Dan Castellaneta,Sedan Bot,true
S20-E2,Cast,Brian Grazer,Self,true
S20-E2,Cast,Denis Leary,Self,true
S20-E3,Cast,Joe Montana,Self,true
S20-E6,Cast,Merl Reagle,Self,true
S20-E6,Cast,Will Shortz,Self,true
S20-E8,Cast,Marv Albert,Self,true
S20-E8,Cast,Jeff Bezos,Self,true
S20-E8,Cast,Mark Cuban,Self,true
S20-E13,Cast,Ed Begley Jr.,Self,true
S20-E1,Cast,Julie Kavner,Selma Bouvier,true
S20-E5,Cast,Julie Kavner,Selma Bouvier,true
S20-E6,Cast,Julie Kavner,Selma Bouvier,true
S20-E10,Cast,Julie Kavner,Selma Bouvier,true
S20-E15,Cast,Julie Kavner,Selma Bouvier,true
S20-E19,Cast,Julie Kavner,Selma Bouvier,true
S20-E20,Cast,Julie Kavner,Selma Bouvier,true
S20-E4,Cast,Dan Castellaneta,Sex Toy,true
S20-E1,Cast,Harry Shearer,Seymour Skinner,true
S20-E2,Cast,Harry Shearer,Seymour Skinner,true
S20-E4,Cast,Harry Shearer,Seymour Skinner,true
S20-E6,Cast,Harry Shearer,Seymour Skinner,true
S20-E9,Cast,Harry Shearer,Seymour Skinner,true
S20-E10,Cast,Harry Shearer,Seymour Skinner,true
S20-E11,Cast,Harry Shearer,Seymour Skinner,true
S20-E13,Cast,Harry Shearer,Seymour Skinner,true
S20-E14,Cast,Harry Shearer,Seymour Skinner,true
S20-E17,Cast,Harry Shearer,Seymour Skinner,true
S20-E18,Cast,Harry Shearer,Seymour Skinner,true
S20-E19,Cast,Harry Shearer,Seymour Skinner,true
S20-E21,Cast,Harry Shearer,Seymour Skinner,true
S20-E17,Cast,Tress MacNeille,Shauna,true
S20-E7,Cast,Russi Taylor,Sherri,true
S20-E11,Cast,Russi Taylor,Sherri,true
S20-E15,Cast,Kelsey Grammer,Sideshow Bob,true
S20-E2,Cast,Dan Castellaneta,Sideshow Mel,true
S20-E14,Cast,Dan Castellaneta,Sideshow Mel,true
S20-E20,Cast,Dan Castellaneta,Sideshow Mel,true
S20-E3,Cast,Nancy Cartwright,Simon Woosterfield,true
S20-E14,Cast,Dan Castellaneta,Smoking Irishman,true
S20-E1,Cast,Hank Azaria,Snake,true
S20-E6,Cast,Hank Azaria,Snake,true
S20-E15,Cast,Hank Azaria,Snake,true
S20-E4,Cast,Dan Castellaneta,Snooze,true
S20-E20,Cast,Yeardley Smith,Snow White,true
S20-E11,Cast,Karl Wiedergott,SNPP Security Guard,true
S20-E5,Cast,Dan Castellaneta,Squeaky-Voiced Teen,true
S20-E19,Cast,Dan Castellaneta,Squeaky-Voiced Teen,true
S20-E7,Cast,Hank Azaria,Steve Mobs,true
S20-E17,Cast,Dan Castellaneta,Student Who Jumps Out Window,true
S20-E1,Cast,Hank Azaria,Superintendent Chalmers,true
S20-E6,Cast,Hank Azaria,Superintendent Chalmers,true
S20-E11,Cast,Hank Azaria,Superintendent Chalmers,true
S20-E17,Cast,Hank Azaria,Superintendent Chalmers,true
S20-E19,Cast,Hank Azaria,Superintendent Chalmers,true
S20-E21,Cast,Hank Azaria,Superintendent Chalmers,true
S20-E2,Cast,Dan Castellaneta,Swedish Bartender,true
S20-E5,Cast,Tress MacNeille,Sylvia,true
S20-E10,Cast,Tress MacNeille,Teenage Girl At School,true
S20-E12,Cast,Hank Azaria,Tenant,true
S20-E7,Cast,Russi Taylor,Terri,true
S20-E9,Cast,Fall Out Boy,Themselves,true
S20-E4,Cast,Karl Wiedergott,Three-Way,true
S20-E14,Cast,Colm Meaney,Tom O'Flanagan,true
S20-E4,Cast,Hank Azaria,Tom Turkey,true
S20-E5,Cast,Karl Wiedergott,Trix Rabbit,true
S20-E16,Cast,Harry Shearer,TV Advertisment Voice,true
S20-E1,Cast,Tress MacNeille,Urchin,true
S20-E3,Cast,Hank Azaria,Vac-U-Bot,true
S20-E10,Cast,Hank Azaria,Vance Connor,true
S20-E1,Cast,Tress MacNeille,Various,true
S20-E1,Cast,Karl Wiedergott,Various,true
S20-E3,Cast,Karl Wiedergott,Various,true
S20-E6,Cast,Tress MacNeille,Various,true
S20-E6,Cast,Russi Taylor,Various,true
S20-E6,Cast,Karl Wiedergott,Various,true
S20-E7,Cast,Karl Wiedergott,Various,true
S20-E8,Cast,Tress MacNeille,Various,true
S20-E8,Cast,Karl Wiedergott,Various,true
S20-E9,Cast,Maggie Roswell,Various,true
S20-E9,Cast,Russi Taylor,Various,true
S20-E9,Cast,Karl Wiedergott,Various,true
S20-E10,Cast,Karl Wiedergott,Various,true
S20-E12,Cast,Tress MacNeille,Various,true
S20-E13,Cast,Maggie Roswell,Various,true
S20-E13,Cast,Karl Wiedergott,Various,true
S20-E15,Cast,Tress MacNeille,Various,true
S20-E19,Cast,Tress MacNeille,Various,true
S20-E21,Cast,Karl Wiedergott,Various,true
S20-E9,Cast,Tress MacNeille,Various Kids,true
S20-E17,Cast,Tress MacNeille,Various Kids,true
